Id	FileName	Copyright	Title	Subject	Description	Tags	ThematicLink	URL	updatedURL
WEB-0064_bear	WEB-0064_bear.jpg	© Amos Ben Gershom, Israel Government Press Office	Bear	NATURAL WORLD	Syrian brown bear at the Biblical Zoo in Jerusalem	MVR; D1067-079.JPG	Fauna:2.6	https://gpophotoeng.gov.il/fotoweb/cmdrequest/rest/Download.fwx/D1067-079.JPG?D=C81D6356E1BFEA156E1871B36C2AB119898895604DC1D2ADB599A2E66BBB14531CC84BC505428176FD39000DC9A02C4F4625D291663D8FC24862086D6FB61F3F8E994C660459D190EB4CDC42315744F2943A594F15C0DAF50BFE0D1DEDBA2FDEF7A419E4B9A00401E05A5B36E8395F2E4E8F58F31E22F552&ForceSaveDialog=yes	
WEB-0065_beardedvulture	WEB-0065_beardedvulture.jpg	© Hswaton, CC BY 3.0, via Wikimedia Commons	Vulture	NATURAL WORLD	Bearded vulture (Gypaetus barbatus)	MVR; נֶשֶׁר; עָזְנִיָּה; עַיִט; פֶּרֶס; רָחָם, רָחָמָה; ἀετός	Fauna:3.8	https://commons.wikimedia.org/wiki/File:Gaensegeier2.jpg	https://upload.wikimedia.org/wikipedia/commons/9/9e/Bartgeier_Alpenzoo_2.jpg
WEB-0066_bears	WEB-0066_bears.jpg	© Yoninah, CC BY-SA 3.0, via Wikimedia Commons	Bear		Syrian brown bears		Fauna:2.6	https://commons.wikimedia.org/wiki/File:Syrian_brown_bears_01.jpg	https://upload.wikimedia.org/wikipedia/commons/4/47/Syrian_brown_bears_01.jpg
WEB-0067_bees	WEB-0067_bees.jpg	CC0, Pixabay	Bee	NATURAL WORLD	A swarm of bees	MVR; דְּבוֹרָה; μέλι; μέλισσα	Fauna:6.2	https://pixabay.com/images/id-326334/	
WEB-0068_beesflower	WEB-0068_beesflower.jpg	Annette Meyer, CC0, Pixabay	Bees		Bees collecting pollen	דְּבוֹרָה; μέλισσα; μέλι	Fauna:6.2	https://pixabay.com/photos/gold-poppy-poppy-flower-honey-bees-5278111/	
WEB-0069_bema_corinth	WEB-0069_bema_corinth.jpg	© Berthold Werner, CC BY-SA 3.0	Bema 	 	The bema at Corinth, a place for public addresses and judicial proceedings 	MVR; judgment seat; court; tribunal 		https://upload.wikimedia.org/wikipedia/commons/4/48/Korinth_BW_2017-10-10_11-13-45.jpg	
WEB-0070_beryl	WEB-0070_beryl.jpg	© Gia.cossa, CC BY-SA 2.5, via Wikimedia Commons	Beryl 	 	Beryl stone from Pakistan 	MVR; תַּרְשִׁישׁ 		https://commons.wikimedia.org/wiki/File:Berillo.jpg	https://upload.wikimedia.org/wikipedia/commons/7/78/Berillo.jpg
WEB-0071_birds_nest	WEB-0071_birds_nest.jpg	"© מרכז להב""ה מגאר Pikiwiki Israel, CC BY 2.5, via Wikimedia Commons"	Nest	NATURAL WORLD	Bird's nest in a carob tree	MVR; MRK; πετεινός; κατασκηνόω; κατασκήνωσις; κεράτιον		https://upload.wikimedia.org/wikipedia/commons/e/ec/PikiWiki_Israel_31440_Birds_nest_on_a_Carob_tree.JPG	
WEB-0072_birth	WEB-0072_birth.jpg	© I, Rémih, CC BY-SA 3.0, via Wikimedia Commons	Birth		Wall relief of childbirth in Treasure hall, temple of Edfu, Egypt	MVR		https://commons.wikimedia.org/wiki/File:Edfu49.JPG	https://upload.wikimedia.org/wikipedia/commons/e/e6/Edfu49.JPG
WEB-0073_bison	WEB-0073_bison.jpg	© katsrcool from Edmond, OK, USA (Majestic Bison), CC BY 2.0, via Wikimedia Commons	Bison	NATURAL WORLD	A bison (Bison bison) in grassland, western United States	MVR; רְאֵם	Fauna:2.34	https://upload.wikimedia.org/wikipedia/commons/a/a0/Bison_bison_Wichita_Mountain_Oklahoma.jpg	
WEB-0074_black_pigs	WEB-0074_black_pigs.jpg	© Amanda Slater, CC BY-SA 2.0, via Wikimedia Commons	Pig		A herd of large black swine	MVR; חֲזִיר; χοῖρος; ὕειος; ὗς	Fauna:2.30	https://commons.wikimedia.org/wiki/File:Black_pigs_at_Wherstead,_Suffolk.jpg	https://upload.wikimedia.org/wikipedia/commons/9/9e/Black_pigs_at_Wherstead%2C_Suffolk.jpg
WEB-0075_black_stork	WEB-0075_black_stork.jpg	© Chris Eason, (originally posted to Flickr as Black Storks), CC BY 2.0, via Wikimedia Commons	Stork	NATURAL WORLD	Black storks (Ciconia nigra)	MVR; חֲסִידָה	Fauna:3.22	https://commons.wikimedia.org/wiki/File:Ciconia_nigra_-Kruger_National_Park-8.jpg	https://upload.wikimedia.org/wikipedia/commons/b/ba/Ciconia_nigra_-Kruger_National_Park-8.jpg
WEB-0076_black_stork	WEB-0076_black_stork.jpg	Adrian Pingstone, Public domain, via Wikimedia Commons	Stork	NATURAL WORLD	Black stork (Ciconia nigra)	MVR; חֲסִידָה	Fauna:3.22	https://commons.wikimedia.org/wiki/File:Black_stork_arp.jpg	https://upload.wikimedia.org/wikipedia/commons/c/c8/Black_stork_arp.jpg
WEB-0077_black_stork	WEB-0077_black_stork.jpg	CC0, Pixabay	Stork		Black stork	חֲסִידָה	Fauna:3.22	https://pixabay.com/images/id-2392122/	
WEB-0078_blood	WEB-0078_blood.jpg	© Olashxs, CC BY-SA 4.0, via Wikimedia Commons	Blood 	 	The blood from an animal is used both ritually and for nourishment 	MVR 		https://commons.wikimedia.org/wiki/File:A_Kenya_(13).jpg	https://upload.wikimedia.org/wikipedia/commons/8/86/A_Kenya_%2813%29.jpg
WEB-0079_boars	WEB-0079_boars.jpg	© LukaszKatlewa, CC BY-SA 3.0, via Wikimedia Commons	Boar	NATURAL WORLD	Wild boar (Sus scrofa) with young	MVR; חֲזִיר;	Fauna:2.33	https://commons.wikimedia.org/wiki/File:Locha_i_pasiaki.jpg	https://upload.wikimedia.org/wikipedia/commons/f/f4/Locha_i_pasiaki.jpg
WEB-0080_boars	WEB-0080_boars.jpg	CC0, Pixabay	Boar		Wild boar (Sus scrofa) with young	חֲזִיר	Fauna:2.33	https://pixabay.com/images/id-659637/	
WEB-0081_boars	WEB-0081_boars.jpg	© Cephas, CC BY-SA 3.0, via Wikimedia Commons	Boar	NATURAL WORLD	A boar (Sus scrofa) with a carrot	MVR; חֲזִיר;	Fauna:2.33	https://commons.wikimedia.org/wiki/File:Sus_scrofa_PO.jpg	https://upload.wikimedia.org/wikipedia/commons/7/79/Sus_scrofa_PO.jpg
WEB-0082_bottlegourd	WEB-0082_bottlegourd.jpg	G. Bonelli, Hortus Romanus, 1772, Public domain, via Wikimedia Commons	Bottle gourd	NATURAL WORLD	Botanical illustration of a bottle gourd and its flower	MVR; פְּקָעִים	Flora:5.2.1	https://commons.wikimedia.org/wiki/File:Cucurbita_longa_flore_albo,_protuberante_ventre_-_Calebasse_-_Cucuzza_a_fiafca._(Bottle_gourd)_(NYPL_b14444147-1124997).tiff	https://upload.wikimedia.org/wikipedia/commons/8/86/Cucurbita_longa_flore_albo%2C_protuberante_ventre_-_Calebasse_-_Cucuzza_a_fiafca._%28Bottle_gourd%29_%28NYPL_b14444147-1124997%29.tiff
WEB-0083_bottlegourd	WEB-0083_bottlegourd.jpg	Hyunjung Kim, CC0, via Wikimedia Commons	Bottle gourd		Bottle gourd on vine	פְּקָעִים	Flora:5.2.1	https://commons.wikimedia.org/wiki/File:Calabash_(Lagenaria_siceraria)_in_Seoul.jpg	https://upload.wikimedia.org/wikipedia/commons/e/e3/Calabash_%28Lagenaria_siceraria%29_in_Seoul.jpg
WEB-0084_bottlegourd	WEB-0084_bottlegourd.jpg	© Museum of Toulouse, CC BY 3.0, via Wikimedia Commons	Bottle gourd	NATURAL WORLD	Bottle gourds on the vine (Lagenaria siceraria)	MVR; פְּקָעִים	Flora:5.2.1	https://upload.wikimedia.org/wikipedia/commons/0/0c/Lagenaria_siceraria_4.JPG	
WEB-0085_boxing	WEB-0085_boxing.jpg	Wayne Short (Edited version of File:Boxing080905.jpg), Public domain, via Wikimedia Commons	Boxing		Two boxers in a bout	MVR		https://commons.wikimedia.org/wiki/File:WEB-0085_boxing.jpg	
WEB-0086_bracelets	WEB-0086_bracelets.jpg	© Jonathan Cardy, CC BY-SA 3.0, via Wikimedia Commons	Bracelet	OBJECTS, TOOLS & TRADES	Bracelets with depictions of boars	MVR; חֲזִיר;	Realia:10.5.2	https://commons.wikimedia.org/wiki/File:Georgian_National_Museum,_pre_Christian_Art_10.jpg	https://upload.wikimedia.org/wikipedia/commons/b/bf/Georgian_National_Museum%2C_pre_Christian_Art_10.jpg
WEB-0087_brassica_nigra	WEB-0087_brassica_nigra.jpg	© H. Zell, CC BY-SA 3.0, via Wikimedia Commons	Mustard		A black mustard plant (Brassica nigra)	MVR; σίναπι		https://commons.wikimedia.org/wiki/File:Brassica_nigra_001.JPG	https://upload.wikimedia.org/wikipedia/commons/0/03/Brassica_nigra_001.JPG
WEB-0088_breaking_waves	WEB-0088_breaking_waves.jpg	© Christian Ferrer, CC BY-SA 4.0, via Wikimedia Commons	Wave		Breaking waves in the Harbor of Sète, Hérault, France	MVR		https://commons.wikimedia.org/wiki/File:Breaking_waves,_S%C3%A8te_cf03.jpg	https://upload.wikimedia.org/wikipedia/commons/7/76/Breaking_waves%2C_S%C3%A8te_cf03.jpg
WEB-0089_broadbean	WEB-0089_broadbean.jpg	© Rasbak, CC BY-SA 3.0, via Wikimedia Commons	Beans	NATURAL WORLD	Broad bean plant	MVR	Flora:3.3.1	https://commons.wikimedia.org/wiki/File:Vicia_faba_plant_(05).jpg	https://upload.wikimedia.org/wikipedia/commons/7/71/Vicia_faba_plant_%2805%29.jpg
WEB-0090_bronze_serpent	WEB-0090_bronze_serpent.jpg	Gerard Hoet (1648-1733), and others, Public domain, via Wikimedia Commons	Bronze serpent 	 	Moses fixes the bronze serprenton a pole (Figures de la Bible, 1728) 	MVR 		https://commons.wikimedia.org/wiki/File:Figures_Moses_fixes_the_brazen_Serpent_on_a_pole.jpg	https://upload.wikimedia.org/wikipedia/commons/5/5a/Figures_Moses_fixes_the_brazen_Serpent_on_a_pole.jpg
WEB-0091_broom	WEB-0091_broom.jpg	© Michael Baranovsky, CCA SA, via Wikimedia Commons	Broom (plant)	NATURAL WORLD	Broom trees	MVR; רֹתֶם	Flora:1.3	https://commons.wikimedia.org/wiki/File:Retama_raetam2.jpg	https://upload.wikimedia.org/wikipedia/commons/9/96/Retama_raetam2.jpg
WEB-0092_broomflower	WEB-0092_broomflower.jpg	© תמר מרום Pikiwiki Israel, CC BY 2.5, via Wikimedia Commons	Broom (plant)		Broom flowers	רֹתֶם	Flora:1.3	https://commons.wikimedia.org/wiki/File:PikiWiki_Israel_44199_KISARIA.JPG	https://upload.wikimedia.org/wikipedia/commons/7/76/PikiWiki_Israel_44199_KISARIA.JPG
WEB-0093_brown-necked_raven	WEB-0093_brown-necked_raven.jpg	© Greg Schechter from San Francisco, USA (Brown-necked raven), CC BY 2.0, via Wikimedia Commons	Raven		Brown-necked raven (Corvus ruficollis) in flight (Israel)	MVR; עוֹרֵב; κόραξ; κορώνη	Fauna:3.6	https://commons.wikimedia.org/wiki/File:Brown-necked_Raven,_Israel_(15191409604).jpg	https://upload.wikimedia.org/wikipedia/commons/7/71/Brown-necked_Raven%2C_Israel_%2815191409604%29.jpg
WEB-0094_burning_mountain	WEB-0094_burning_mountain.jpg	By Kaidi Guo kaidi_guo (https://unsplash.com/photos/jGlqOzrhn9k), CC0, via Wikimedia Commons	Mountain 	 	Low sunlight on a mountain gives the effect of burning 	MVR 		https://commons.wikimedia.org/wiki/File:Buring_mountain_(Unsplash).jpg	https://upload.wikimedia.org/wikipedia/commons/6/64/Buring_mountain_%28Unsplash%29.jpg
WEB-0095_burning_coal	WEB-0095_burning_coal.jpg	diddi4, CC0, via Wikimedia Commons	Coals		A coal fire produces high heat, but little flame	MVR; fire		https://upload.wikimedia.org/wikipedia/commons/4/45/S%C3%BCsi,_coal.jpg	
WEB-0096_buzzard	WEB-0096_buzzard.jpg	© Derek Keats from Johannesburg, South Africa, CC BY 2.0, via Wikimedia Commons	Buzzard	NATURAL WORLD	Steppe buzzard (Buteo buteo vulpinus)	MVR; ἀετός	Fauna:3.2	https://commons.wikimedia.org/wiki/File:Common_Buzzard_(Steppe_Buzzard),_Buteo_buteo_vulpinus,_on_a_fence_along_the_R42,_Gauteng,_South_Africa_(32884487095).jpg	https://upload.wikimedia.org/wikipedia/commons/7/75/Common_Buzzard_%28Steppe_Buzzard%29%2C_Buteo_buteo_vulpinus%2C_on_a_fence_along_the_R42%2C_Gauteng%2C_South_Africa_%2832884487095%29.jpg
WEB-0097_caesarea_philippi	WEB-0097_caesarea_philippi.jpg	© Mboesch, CC BY-SA 4.0, via Wikimedia Commons	Caesarea Philippi	GEOGRAPHY	Remains of Agrippa's palace in Caesarea Philippi with its aqueduct	MVR; Καισάρεια τῆς Θιλίππου		https://upload.wikimedia.org/wikipedia/commons/a/a7/Caesarea-phil-palast-des-agrippa-durchgang.JPG	
WEB-0098_caesarea_philippi	WEB-0098_caesarea_philippi.jpg	© http://www.flickr.com/people/69061470@N05, CC BY-SA 3.0, via Wikimedia Commons	Caesarea Philippi	GEOGRAPHY	Ruins of the Agrippa palace in Caesarea Philippi	MVR; Καισάρεια τῆς Θιλίππου		https://upload.wikimedia.org/wikipedia/commons/5/54/Flickr_-_Government_Press_Office_(GPO)_-_Antiquities_in_the_Banyas_Nature_Reserve.jpg	
WEB-0099_calamus	WEB-0099_calamus.jpg	© CostaPPPR, CC BY-SA 3.0 , via Wikimedia Commons	Calamus	NATURAL WORLD	Calamus, or sweet flag (Acorus calamus)	MVR	Flora:4.1.2	https://commons.wikimedia.org/wiki/File:CapimSantoDSC_6770.jpg	https://upload.wikimedia.org/wikipedia/commons/2/2d/CapimSantoDSC_6770.jpg
WEB-0100_camel_dromedary	WEB-0100_camel_dromedary.jpg	© Agadez, CC BY-SA 3.0, via Wikimedia Commons	Camel	NATURAL WORLD	Dromedary with one hump on its back	MVR; κάμηλος		https://upload.wikimedia.org/wikipedia/commons/8/88/Camelus_dromedarius_at_Tierpark_Berlin_(1).JPG	
WEB-0101_camel_palm	WEB-0101_camel_palm.jpg	© מוחמד מוסא שהואן, CC BY 2.5, via Wikimedia Commons	Camel		A camel rests under a palm at an oasis	MVR		https://upload.wikimedia.org/wikipedia/commons/0/06/PikiWiki_Israel_18473_Wildlife_and_Plants_of_Israel.jpg	
WEB-0102_camels	WEB-0102_camels.jpg	© Bernard Gagnon, CC BY-SA 3.0, via Wikimedia Commons	Ethiopia		Camels in Ethiopia	MVR		https://commons.wikimedia.org/wiki/File:Camels_in_Ethiopia_02.jpg	https://upload.wikimedia.org/wikipedia/commons/6/62/Camels_in_Ethiopia_02.jpg
WEB-0103_cape_buffalo	WEB-0103_cape_buffalo.jpg	© Ikiwaner, GFDL 1.2, via Wikimedia Commons	Buffalo	NATURAL WORLD	Cape buffalo (Syncerus caffer) in the Serengeti	MVR; רְאֵם	Fauna:2.34	https://upload.wikimedia.org/wikipedia/commons/6/66/Serengeti_Bueffel1.jpg	
WEB-0104_cape_buffalo	WEB-0104_cape_buffalo.jpg	CC0, Pixabay	Buffalo		Cape buffalo (Syncerus caffer)	רְאֵם	Fauna:2.34	https://pixabay.com/images/id-2800389/	
WEB-0105_caper	WEB-0105_caper.jpg	Lorsh, Public domain, via Wikimedia Commons	Caper	NATURAL WORLD	Caper bush with its white flower and buds	MVR; אֲבִיֹּונָה	Flora:3.5.1	https://commons.wikimedia.org/wiki/File:Capparis_zoharyi_4.jpg	https://upload.wikimedia.org/wikipedia/commons/1/10/Capparis_zoharyi_4.jpg
WEB-0106_caperbuds	WEB-0106_caperbuds.jpg	© Yuvalr, CC BY 3.0, via Wikimedia Commons	Caper		Caper buds		Flora:3.5.1	https://commons.wikimedia.org/wiki/File:Capparis_aegyptia_-_fruits.jpg	https://upload.wikimedia.org/wikipedia/commons/f/fd/Capparis_aegyptia_-_fruits.jpg
WEB-0107_caperflower	WEB-0107_caperflower.jpg	© Klearchos Kapoutsis, CC BY 2.0, via Wikimedia Commons	Caper		Caper flower		Flora:3.5.1	https://commons.wikimedia.org/wiki/File:Caper_Flower_(754665081).jpg	https://upload.wikimedia.org/wikipedia/commons/1/1e/Caper_Flower_%28754665081%29.jpg
WEB-0108_caravan_desert	WEB-0108_caravan_desert.jpg	© Sergey Pesterev, via Wikimedia Commons	Caravan		A caravan wends its way through desert dunes	MVR		https://commons.wikimedia.org/wiki/File:WEB-0108_caravan_desert.jpg	
WEB-0109_pavement_roman_petra	WEB-0109_pavement_roman_petra.jpg	© Bernard Gagnon, CC BY-SA 3.0, via Wikimedia Commons	Road	OBJECTS, TOOLS & TRADES	Pavement on a Roman road, Petra	MVR	Realia:3.20.1	https://commons.wikimedia.org/wiki/File:WEB-0109_pavement_roman_petra.jpg	
WEB-0110_carob	WEB-0110_carob.jpg	Wilson44691, CC0, via Wikimedia Commons	Carob		Carob tree	κεράτιον	Flora:2.3	https://commons.wikimedia.org/wiki/File:Ceratonia_siliqua_Negev_041214.jpg	https://upload.wikimedia.org/wikipedia/commons/2/25/Ceratonia_siliqua_Negev_041214.jpg
WEB-0111_carobpod	WEB-0111_carobpod.jpg	© Lazaregagnidze, CC BY-SA 4.0, via Wikimedia Commons	Carob		Carob pods on the tree	κεράτιον	Flora:2.3	https://commons.wikimedia.org/wiki/File:Ceratonia_siliqua_Carob_Tree_%E1%83%99%E1%83%94%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98_(3).JPG	https://upload.wikimedia.org/wikipedia/commons/b/bd/Ceratonia_siliqua_Carob_Tree_%E1%83%99%E1%83%94%E1%83%A0%E1%83%90%E1%83%A2%E1%83%98_%283%29.JPG
WEB-0112_cassia	WEB-0112_cassia.jpg	© J. M. Garg, via Wikimedia Commons	Cassia tree	NATURAL WORLD	Cassia tree		Flora:4.1.3	https://commons.wikimedia.org/wiki/File:Cinnamomum_tamala_W_IMG_2434.jpg	https://upload.wikimedia.org/wikipedia/commons/9/9d/Cinnamomum_tamala_W_IMG_2434.jpg
WEB-0113_cassiasenna	WEB-0113_cassiasenna.jpg	Adolphus Ypey, Public domain, via Wikimedia Commons	Senna	NATURAL WORLD	Botanical drawing of the senna plant, seed pod, and flower (Cassia senna)	MVR	Flora:1.4	https://commons.wikimedia.org/wiki/File:Cassia_senna_Ypey80-cropped.jpg	https://upload.wikimedia.org/wikipedia/commons/9/99/Cassia_senna_Ypey80-cropped.jpg
WEB-0114_castor_oil_stalk	WEB-0114_castor_oil_stalk.jpg	© H. Zell, CC BY-SA 3.0, via Wikimedia Commons	Castor oil	NATURAL WORLD	Developing fruit on the stalk of the castor oil plant (Ricinus communis)	MVR; קִיקָיוֹן	Flora:4.2.2	https://upload.wikimedia.org/wikipedia/commons/3/36/Ricinus_communis_005.JPG	
WEB-0115_castor_leaf	WEB-0115_castor_leaf.jpg	© I, MJJR, CC BY 2.5, via Wikimedia Commons	Castor oil	NATURAL WORLD	Leaves of the castor oil plant (Ricinus communis)	MVR; קִיקָיוֹן	Flora:4.2.2	https://commons.wikimedia.org/wiki/File:Ricinus_communis_01.jpg	https://upload.wikimedia.org/wikipedia/commons/3/31/Ricinus_communis_01.jpg
WEB-0116_castor_stalk	WEB-0116_castor_stalk.jpg	© Parvathisri, CC BY-SA 3.0, via Wikimedia Commons	Castor oil		Castor oil plant, seed, stalk	קִיקָיוֹן	Flora:4.2.2	https://commons.wikimedia.org/wiki/File:A_view_of_Castor_oil_plant_1.jpg	https://upload.wikimedia.org/wikipedia/commons/9/93/A_view_of_Castor_oil_plant_1.jpg
WEB-0117_cat	WEB-0117_cat.jpg	JACLOU-DL, CC0, via pixabay.com	Cat	NATURAL WORLD	Domestic cat	MVR; αἴλουρος	Fauna:2.9	https://pixabay.com/zh/photos/cat-kitten-cat-eyes-animal-2799386/	
WEB-0118_cattails	WEB-0118_cattails.jpg	© Bogdan, CC BY-SA 3.0, via Wikimedia Commons	Cattails	NATURAL WORLD	Cattail plants (Typha latifolia)	MVR	Flora:5.1.1	https://upload.wikimedia.org/wikipedia/commons/1/16/Typha_latifolia_02_bgiu.jpg	
WEB-0119_cauda	WEB-0119_cauda.jpg	Vassilis stath at English Wikipedia, Public domain	Cauda 	 	The small island of Cauda with Crete in the background 	MVR 		https://upload.wikimedia.org/wikipedia/commons/8/8f/Gavdos,_potamos_beach_from_Ambellos_path.jpg	
WEB-0120_cedar	WEB-0120_cedar.jpg	© Olivier BEZES, CC BY-SA 3.0, via Wikimedia Commons	Cedar	NATURAL WORLD	A typical evergreen conifer called cedar of Lebanon with large spreading branches (Cedrus libani)	MVR; אֶזְרָח; אֶרֶז; κέδρινος; κέδρος	Flora:1.5	https://upload.wikimedia.org/wikipedia/commons/b/bf/C%C3%A8dre_du_Liban_Barouk_2005.jpg	
WEB-0121_cedarcone	WEB-0121_cedarcone.jpg	© 2007 Derek Ramsey (Ram-Man), GFDL 1.2, via Wikimedia Commons	Cedar	NATURAL WORLD	Needle-like leaves and cones of a cedar tree	MVR; אֶזְרָח; אֶרֶז; κέδρινος; κέδρος	Flora:1.5	https://commons.wikimedia.org/wiki/File:Atlas_Cedar_Cedrus_atlantica_Cone_Closeup_3008px.jpg	https://upload.wikimedia.org/wikipedia/commons/4/4f/Atlas_Cedar_Cedrus_atlantica_Cone_Closeup_3008px.jpg
WEB-0122_cedars_of_lebanon	WEB-0122_cedars_of_lebanon.jpg	Matson Collection, Library of Congress, Public domain, via Wikimedia Commons	Cedar 	 	Cedars of Lebanon in snow 	MVR; אֶזְרָח; אֶרֶז; κέδρινος; κέδρος 	Flora:1.5	https://commons.wikimedia.org/wiki/File:WEB-0122_cedars_of_lebanon.jpg	
WEB-0123_chameleon	WEB-0123_chameleon.jpg	CC0, Pixabay	Chameleon	NATURAL WORLD	A type of chameleon	MVR; ἑρπετόν	Fauna:4.3	https://pixabay.com/images/id-827517/	
WEB-0124_cheetah	WEB-0124_cheetah.jpg	CC0, Pixabay	Cheetah	NATURAL WORLD	Cheetah, the fastest of all land animals	MVR; πάρδαλις	Fauna:2.23	https://pixabay.com/images/id-2342563/	
WEB-0125_chickpea	WEB-0125_chickpea.jpg	© H. Zell, CC BY-SA 3.0, via Wikimedia Commons	Chickpea	NATURAL WORLD	Chickpea plant (Cicer arietinum)	MVR	Flora:3.3.2	https://commons.wikimedia.org/wiki/File:Cicer_arietinum_001.JPG	https://upload.wikimedia.org/wikipedia/commons/4/4d/Cicer_arietinum_001.JPG
WEB-0126_chickpeaseed	WEB-0126_chickpeaseed.jpg	© Sanjay Acharya, CC BY-SA 4.0, via Wikimedia Commons	Chickpea		Chickpea seeds (Cicer arietinum)	MVR		https://upload.wikimedia.org/wikipedia/commons/4/4b/Light_Brown_Garbanzo.jpg	
WEB-0127_chicory	WEB-0127_chicory.jpg	Iorsh, Public domain, via Wikimedia Commons	Chicory		Chicory		Flora:3.2.1	https://commons.wikimedia.org/wiki/File:Cichorium_pumilum.jpg	https://upload.wikimedia.org/wikipedia/commons/a/a2/Cichorium_pumilum.jpg
WEB-0128_chicory	WEB-0128_chicory.jpg	Otto Wilhelm Thomé, Public domain, via Wikimedia Commons	Chicory	NATURAL WORLD	Botanical drawing of the chicory plant and its parts (Cichorium intybus)	MVR; מָרֹר	Flora:3.2.1	https://upload.wikimedia.org/wikipedia/commons/f/fa/Cichorium_intybus_var_intybus_clean.jpg	
WEB-0129_children_of_kabul	WEB-0129_children_of_kabul.jpg	© Paulrudd, CC BY-SA 3.0, via Wikimedia Commons	Child		A brother and sister in Kabul, Afghanistan	MVR; παιδίον; παῖς; βρέφος; παιδάριον; νήπιος; τέκνον; זֶרַע		https://commons.wikimedia.org/wiki/File:WEB-0129_children_of_kabul.jpg	
WEB-0130_cinnamomum_verum_spices	WEB-0130_cinnamomum_verum_spices.jpg	© Simon A. Eugster, CC BY-SA 3.0, via Wikimedia Commons	Cinnamon		Cinnamon in bark and ground form, with flowers	MVR		https://commons.wikimedia.org/wiki/File:WEB-0130_cinnamomum_verum_spices.jpg	
WEB-0131_cinnamonbark	WEB-0131_cinnamonbark.jpg	© Antti Vähä-Sipilä, CC BY-SA 1.0 FI, via Wikimedia CommonsWikimedia Commons	Cinnamon	NATURAL WORLD	Bark of true cinnamon and cassia cinnamon	MVR; κιννάμωμον	Flora:4.1.4	https://commons.wikimedia.org/wiki/File:Cinnamomum_Verum_vs_Cinnamomum_Burmannii.jpg	https://upload.wikimedia.org/wikipedia/commons/3/3f/Cinnamomum_verum_vs_Cinnamomum_burmanni.jpg
